Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aaron Bummer","ATL",3.5127999782562256,2.459199905395508,0,3.024800097356077,61,0,1.0670000314712524,14.246800422668457,,61,254.06100463867188,51.876712799072266,22.892621994018555,20.501422882080078,4.31879997253418,23.21524429321289,1.6386934518814087,2.8322720527648926,67.69983673095703,9.988500501288742,3.425199977687148,2.9161802424258556,0.6371999959476659,0.2664707904593246,0.09137665312403942,0.17509413733528517,0.22751598244258112,1.2310156900374616,0.3048684770172876,0.7560120706747571,0.552999993318375,,3.1482383884367398,,,745.5900268554688,,,,,,,382.97863333225257,6.278338251348403,368.43492662906647,6.039916829984696,5.17,4.35,3.84,3.45,3.13,2.83,2.54,2.25,1.89,4.03,3.78,3.61,3.47,3.34,3.22,3.09,2.95,2.77,"Aaron Bummer","16258",607481
"Ryan Walker","SFG",3.6849000453948975,2.9719998836517334,0,3.1170999863568474,68,0,28.014999389648438,4.952300071716309,,68,279.3760070800781,55.26895523071289,25.738000869750977,23.551422119140625,6.654933452606201,21.79022216796875,1.436830759048462,3.6159634590148926,81.60831451416016,10.80110045040355,2.8839999928193936,3.7451804706297565,0.8808000157861149,0.29210924505327546,0.07799603980209716,0.2141132052511783,0.21762016807544388,1.133223197039436,0.293374129675777,0.7575945727957561,0.4390000035774393,,3.1593630538267248,,,78.16000366210938,,,,,,,524.5273043155671,7.713636828170104,500.3681344985962,7.358354919097003,5.13,4.35,3.86,3.49,3.18,2.89,2.61,2.32,1.97,4.06,3.81,3.64,3.5,3.37,3.25,3.12,2.98,2.8,"Ryan Walker","20423",676254
"Cade Smith","CLE",3.714600086212158,2.9423999786376953,0,3.1396999639623306,68,0,2.2869999408721924,14.13539981842041,,68,279.8349914550781,53.78148651123047,25.82337760925293,23.722177505493164,6.74257755279541,23.768266677856445,1.4529032707214355,3.17836594581604,83.59919738769531,11.064599654253792,3.145800001481,3.517260998488374,0.892399970222922,0.29874461715098083,0.0849367212951707,0.21380789585581012,0.2126688897810644,1.140437546898337,0.28938725030359846,0.7594518536422336,0.41000000722493446,,3.1855240618481355,,,366.9700012207031,,,,,,,434.76952705383303,6.393669515497544,406.68158769607544,5.980611583765815,5.15,4.37,3.88,3.5,3.19,2.9,2.62,2.33,1.97,4.08,3.83,3.65,3.51,3.38,3.26,3.13,2.99,2.8,"Cade Smith","27867",671922
"Andrés Muñoz","SEA",3.4135000705718994,2.851599931716919,0,3.104700118303299,64,0,26.450000762939453,3.654599905014038,,64,266.3340148925781,50.651397705078125,24.321422576904297,22.07786750793457,5.426488876342773,26.56711196899414,1.9285244941711426,3.115575075149536,79.15733337402344,11.131500005722046,3.736000120639801,2.979523459923161,0.7630999982357025,0.2972107539697863,0.09975110381492049,0.19745965015486583,0.21403386224614082,1.2065392136573792,0.2974002147984853,0.7597817325536746,0.48100001230344197,,3.1864446185529234,,,61.90999984741211,,,,,,,491.29556183815,7.676493153721093,465.5906536579132,7.274853963404894,5.2,4.39,3.89,3.5,3.18,2.88,2.6,2.3,1.94,4.09,3.83,3.66,3.51,3.38,3.26,3.13,2.98,2.79,"Andres Munoz","20373",662253
"Tanner Scott","LAD",3.8545000553131104,2.6070001125335693,0,3.0035999471491035,66,0,24.785999298095703,7.60699987411499,,66,274.885009765625,51.24956130981445,24.33639907836914,22.026399612426758,5.494866847991943,28.97913360595703,1.7416713237762451,2.870898962020874,82.66133117675781,11.27199970592152,3.951700037175959,2.8524431510183494,0.7493000247261741,0.300712400604301,0.10542274979150551,0.19528965081279548,0.21087319159059142,1.2155862866025982,0.29542261829649835,0.770546863340833,0.4759999985567473,,3.1916419657793913,,,111.66000366210938,,,,,,,511.694839000702,7.752952106071243,482.6972916126251,7.313595327464017,5.03,4.25,3.77,3.4,3.09,2.8,2.53,2.24,1.89,3.94,3.7,3.54,3.41,3.29,3.17,3.05,2.92,2.74,"Tanner Scott","17586",656945
"Matt Strahm","PHI",3.1407999992370605,2.341599941253662,0,3.166100059236799,56,0,3.128000020980835,8.3371000289917,,56,227.5500030517578,45.4531135559082,21.212177276611328,19.700178146362305,6.548888683319092,14.492177963256836,1.3095502853393555,2.737199068069458,67.66044616699219,10.87400027683803,2.329100029809134,4.668756231019041,1.052499966961997,0.2973432004375863,0.06368788296592767,0.2336553174716586,0.2161134379254495,1.0704516342708044,0.285826580132608,0.7628105377638144,0.352999993227257,,3.193315343345915,,,515.7100219726562,,,,,,,348.2917354106904,6.2194952751909005,327.48560857772827,5.847957296030862,5.28,4.42,3.88,3.48,3.14,2.84,2.54,2.23,1.87,4.06,3.81,3.64,3.5,3.37,3.25,3.13,2.99,2.8,"Matt Strahm","13799",621381
"Matt Brash","SEA",2.6549999713897705,2.239500045776367,0,3.151599884033203,50,0,0,0.6186000108718872,,50,208.2469940185547,39.64814758300781,19.18722152709961,17.508888244628906,4.518333435058594,20.683332443237305,1.2546881437301636,2.235323190689087,61.71277618408203,11.108299713134766,3.7229998397827146,2.983695995480644,0.8133000183105469,0.29634413920319763,0.09932115726671392,0.1970229819364837,0.2139346196517583,1.2066296005249024,0.29496751949722305,0.7618486982817959,0.4470000037735364,,3.2478547620773317,,,685.530029296875,,,,,,,268.4833005428314,5.369666010856628,248.40565085411072,4.9681130170822145,5.44,4.51,3.94,3.51,3.16,2.83,2.53,2.21,1.83,4.16,3.89,3.7,3.55,3.41,3.28,3.15,3,2.8,"Matt Brash","25756",666374
"Josh Hader","HOU",3.817699909210205,2.8394999504089355,0,3.151599884033203,68,0,32.70000076293945,1.5240999460220337,,68,279.7200012207031,49.30065155029297,25.618621826171875,23.812088012695312,7.745200157165527,27.51959991455078,1.3199986219406128,2.7437734603881836,92.79808807373047,12.282099892111386,3.6422999886905445,3.3720725723437637,1.02510002080132,0.3317534951693048,0.09838266764784338,0.23337082752146143,0.1976321574457221,1.1297095803653492,0.2790579507557989,0.7760530480958996,0.33299999963178595,,3.252973102120792,,,40.029998779296875,,,,,,,544.1548036575318,8.002276524375468,503.7148575782776,7.40757143497467,5.11,4.33,3.85,3.48,3.16,2.87,2.6,2.31,1.96,4.04,3.79,3.62,3.48,3.36,3.24,3.11,2.97,2.79,"Josh Hader","14212",623352
"Chris Martin","TEX",3.1542000770568848,2.5237998962402344,0,3.297699994054334,58,0,18.516000747680664,6.267399787902832,,58,237.1219940185547,53.22914505004883,23.24382209777832,21.25184440612793,6.079044342041016,12.292778015136719,1.478455662727356,2.2761340141296387,58.52264404296875,9.081099937702048,1.9075000368315598,4.760733820370535,0.9432999841098128,0.24680394699442929,0.05184157659442934,0.19496237039999995,0.23917505241563355,1.1296883287100956,0.29851019121828515,0.7415745632699817,0.4610000034105475,,3.2645664067103946,,,283.6700134277344,,,,,,,407.0201323509217,7.017588488808995,401.9605784416199,6.930354800717584,5.51,4.64,4.1,3.69,3.34,3.03,2.72,2.41,2.03,4.3,4.03,3.85,3.7,3.57,3.44,3.31,3.16,2.96,"Chris Martin","11847",455119
"Brock Stewart","MIN",3.262500047683716,2.6112000942230225,0,3.2166998863220213,60,0,1.00600004196167,11.792499542236328,,60,248.24200439453125,47.31492614746094,23.267333984375,21.444665908813477,6.257333278656006,22.72533416748047,1.588252305984497,2.506002902984619,75.25333404541016,11.288000106811523,3.4088001251220703,3.3114291517480203,0.9385999917984009,0.30314504682217264,0.09154508006373922,0.2115999667584334,0.2121644077173476,1.16733767191569,0.29015966691734935,0.7632658472616628,0.39599999704956507,,3.275357707341512,,,999,,,,,,,371.02864794731136,6.183810799121856,345.66732263565063,5.761122043927511,5.36,4.5,3.97,3.57,3.23,2.92,2.62,2.31,1.94,4.25,3.95,3.75,3.59,3.44,3.3,3.16,3,2.79,"Brock Stewart","16727",592779
"Camilo Doval","SFG",3.2959001064300537,2.773400068283081,0,3.232400063545473,62,0,9.604999542236328,11.625900268554688,,62,260.0669860839844,49.8990592956543,24.496889114379883,22.26764488220215,5.205933570861816,27.189756393432617,1.9364588260650635,3.0102756023406982,75.1495132446289,10.908800309704196,3.946900121627315,2.7638906416528406,0.755700034479941,0.28896214154748806,0.10454905023835717,0.1844130913091309,0.21707800276722514,1.2433679949852727,0.29892766476675825,0.7534605056872855,0.48499998621195534,,3.2951605189231135,,,377.5,,,,,,,419.25699219703665,6.762209551565108,396.55039286613464,6.395974078486042,5.38,4.55,4.04,3.64,3.31,3,2.71,2.4,2.03,4.21,3.96,3.79,3.65,3.52,3.4,3.27,3.13,2.94,"Camilo Doval","21992",666808
"Bryan Abreu","HOU",3.964900016784668,3.0838000774383545,0,3.267899990081787,72,0,2.180000066757202,14.495499610900879,,72,299.5010070800781,56.494873046875,28.380800247192383,26.143199920654297,7.200799942016602,28.595199584960938,1.246523141860962,3.7326810359954834,90.3832015991211,11.297900199890137,3.574399948120117,3.160782330984544,0.9000999927520752,0.30177929109585655,0.095476138340047,0.20630315275580954,0.21145417503477426,1.1818065643310547,0.29066765412403534,0.7560333844629926,0.404000005604211,,3.3029747492737243,,,451.4700012207031,,,,,,,450.00825090408324,6.250114595890045,419.05436086654663,5.8201994564798145,5.26,4.5,4.01,3.64,3.33,3.04,2.76,2.46,2.11,4.19,3.94,3.78,3.64,3.51,3.39,3.27,3.13,2.95,"Bryan Abreu","16609",650556
"Jeff Hoffman","TOR",3.5483999252319336,2.8148999214172363,0,3.281600101177509,65,0,26.22800064086914,3.9398999214172363,,65,268.4840087890625,52.241615295410156,25.615055084228516,23.7004451751709,7.025055408477783,22.521055221557617,2.3143320083618164,3.0215189456939697,79.14183044433594,10.958099599984976,3.1182999537541316,3.5141262105951303,0.9726999796353853,0.2947729766152092,0.08388229646575167,0.2108906801494575,0.21503789741233373,1.1501949310302735,0.2884177326101425,0.7569603800697992,0.37800001020154894,,3.315245654032781,,,98.72000122070312,,,,,,,487.3191599845886,7.497217845916748,462.2298209667206,7.111228014872625,5.34,4.53,4.02,3.64,3.31,3.01,2.72,2.42,2.05,4.2,3.95,3.78,3.64,3.51,3.39,3.26,3.12,2.94,"Jeff Hoffman","17432",656546
"Lucas Erceg","KCR",3.6542000770568848,2.904900074005127,0,3.243899900521805,67,0,10.562999725341797,9.99590015411377,,67,279.5159912109375,55.059059143066406,26.413633346557617,24.149032592773438,6.254077911376953,25.564966201782227,1.6102917194366455,3.5970914363861084,79.20144653320312,10.639000280579523,3.4340999375528365,3.098046205423174,0.8401000179461579,0.2833521123069969,0.0914615514161748,0.19189056089082213,0.2199248813762403,1.2033436618634124,0.2959699944330532,0.7543016841447006,0.4469999921663295,,3.3214990722599316,,,200.77999877929688,,,,,,,439.4366073131561,6.558755333032181,417.4123065471649,6.230034426077088,5.33,4.53,4.02,3.64,3.31,3.01,2.72,2.42,2.06,4.25,3.98,3.8,3.64,3.51,3.38,3.24,3.09,2.9,"Lucas Erceg","19360",668674
"Fernando Cruz","NYY",3.370800018310547,2.6010000705718994,0,3.2969998844334336,61,0,0,13.191100120544434,,61,253.63800048828125,46.52989196777344,24.1560001373291,22.346332550048828,6.414488792419434,25.919578552246094,1.4568966627120972,2.384197235107422,79.23899841308594,11.690999765865138,3.824200114265817,3.0571098312175056,0.9463999857668017,0.3124098055517789,0.10219122727015681,0.21021857828162208,0.20649278656861692,1.187696238033107,0.2871935235641827,0.76089632254652,0.37600000481277696,,3.327491005131456,,,714.9099731445312,,,,,,,377.8551386833192,6.194346535792118,347.9427156448364,5.703978944997319,5.41,4.57,4.05,3.65,3.31,3.01,2.71,2.4,2.03,4.23,3.98,3.8,3.66,3.53,3.4,3.28,3.13,2.94,"Fernando Cruz","7048",518585
"Devin Williams","NYY",3.507499933242798,2.6602001190185547,0,3.199399948120117,63,0,30.714000701904297,2.8819000720977783,,63,263.5979919433594,48.50994110107422,24.51609992980957,22.39579963684082,5.746300220489502,28.76300048828125,1.3699188232421875,2.7511723041534424,79.46749877929688,11.352499825613839,4.109000069754464,2.7628375840578205,0.8209000314985003,0.3014723222791942,0.1091169180623413,0.19235540421685288,0.20901905733259277,1.2265546284024678,0.2911665759736282,0.7620724162895438,0.44100000587548877,,3.330121424084618,,,40.86000061035156,,,,,,,498.8847434043885,7.918805450863309,469.78818011283875,7.456955239886329,5.32,4.49,3.98,3.59,3.25,2.95,2.66,2.36,1.99,4.19,3.92,3.74,3.6,3.46,3.34,3.2,3.06,2.86,"Devin Williams","15816",642207
"Yennier Cano","BAL",3.3864998817443848,2.6830999851226807,0,3.291500030025359,62,0,3.0230000019073486,11.713399887084961,,62,258.4410095214844,55.91629409790039,25.092777252197266,22.67477798461914,5.22177791595459,20.776199340820312,1.4410669803619385,2.3675780296325684,63.30268859863281,9.189099957866054,3.0158999043126262,3.046884926361773,0.7580000200579243,0.24494057160603383,0.08039048980379862,0.1645500818022352,0.23764110434588154,1.2369757006245274,0.3039735893836359,0.7437046056132771,0.5310000143323659,,3.3392066786366126,,,686.97998046875,,,,,,,368.3324116230011,5.940845348758082,361.2595317363739,5.8267666409092564,5.5,4.66,4.13,3.73,3.39,3.08,2.78,2.47,2.09,4.33,4.06,3.88,3.74,3.61,3.48,3.35,3.2,3.01,"Yennier Cano","25911",666974
"Jeremiah Estrada","SDP",3.4328999519348145,2.734499931335449,0,3.291100093296596,63,0,4.349999904632568,13.158699989318848,,63,261.9540100097656,48.47720718383789,24.894100189208984,23.037700653076172,6.756400108337402,26.53070068359375,1.5104267597198486,2.2368252277374268,81.61859893798828,11.65979984828404,3.79010009765625,3.0763830895902493,0.9652000154767718,0.3115760622826333,0.10127999446393161,0.2102960678187017,0.2078902959203001,1.1906017121814547,0.28810426921930765,0.7645249759848439,0.3720000110674771,,3.3394731317247666,,,442.1000061035156,,,,,,,408.3749596118927,6.4821422160617885,378.48621821403503,6.007717749429127,5.38,4.56,4.04,3.64,3.31,3.01,2.71,2.4,2.03,4.25,3.98,3.8,3.65,3.52,3.39,3.26,3.11,2.91,"Jeremiah Estrada","22210",669093
"Hunter Harvey","KCR",3.2070999145507812,2.6663999557495117,0,3.4218998908996583,60,0,2.11299991607666,14.206199645996094,,60,247.72900390625,51.450836181640625,24.752666473388672,22.812665939331055,6.389333248138428,18.238000869750977,1.364986777305603,2.600659132003784,67.30799865722656,10.096199798583985,2.7357001304626465,3.6905359933862965,0.9583999872207641,0.2717001142211771,0.07362077343455885,0.19807934078661826,0.22676520867409758,1.1614806175231933,0.2941485538110448,0.7397659085888567,0.42399999876810635,,3.349168360233307,,,712.6699829101562,,,,,,,371.12884244918826,6.185480707486471,356.42848324775696,5.940474720795949,5.62,4.76,4.22,3.8,3.45,3.14,2.83,2.51,2.12,4.42,4.15,3.96,3.81,3.67,3.54,3.41,3.25,3.05,"Hunter Harvey","15507",640451
"Ben Joyce","LAA",3.3308000564575195,2.738600015640259,0,3.253300113062705,62,0,7.454999923706055,10.177300453186035,,62,260.7229919433594,48.66916275024414,24.532711029052734,22.411623001098633,5.606177806854248,27.99093246459961,1.413379430770874,3.5726873874664307,76.89170837402344,11.161699602680821,4.063199873893492,2.747022039057437,0.8138000042207779,0.29491725221812326,0.10735889556944209,0.18755835664868117,0.21238128864681627,1.236453148626512,0.2936216326738555,0.7575394356587792,0.44900000030725573,,3.3888629121165126,,,320.3399963378906,,,,,,,400.38094844818113,6.45775723303518,374.19644713401794,6.0354265666777085,5.42,4.57,4.05,3.65,3.31,3,2.7,2.39,2.02,4.31,4.02,3.82,3.66,3.52,3.38,3.24,3.08,2.87,"Ben Joyce","31461",690829
"A.J. Puk","ARI",3.537899971008301,2.72760009765625,0,3.3026999831199646,64,0,17.40399932861328,7.134099960327148,,64,264.5719909667969,52.472564697265625,25.47271156311035,23.48586654663086,7.059911251068115,21.590755462646484,1.6596601009368896,3.088348865509033,75.54844665527344,10.624000310897827,3.036199986934662,3.49911084797276,0.9928000196814537,0.2855496773456816,0.08160635365727761,0.20394332368840398,0.21873330815476325,1.1572393774986267,0.28872930994688234,0.7571054727053604,0.4029999901089974,,3.396468308568001,,,237.89999389648438,,,,,,,442.9504002094268,6.921100003272294,420.8371305465698,6.5755801647901535,5.39,4.58,4.06,3.67,3.34,3.04,2.74,2.44,2.07,4.25,3.99,3.82,3.68,3.55,3.42,3.29,3.15,2.96,"A.J. Puk","19343",640462
"Trevor Megill","MIL",3.372999906539917,2.8917999267578125,0,3.4585998952388763,64,0,27.89699935913086,2.2011001110076904,,64,265.2300109863281,52.937255859375,26.524444580078125,24.5944881439209,7.171555519104004,22.16177749633789,1.623472809791565,2.561856508255005,76.19129180908203,10.71440041065216,3.116499960422516,3.4379594245846126,1.0084999948740005,0.2872649724883866,0.08355682456115522,0.2037081479272314,0.22010749371271437,1.173422396183014,0.2912350285192754,0.7466253180452049,0.38400000069036483,,3.4011444680392744,,,135.07000732421875,,,,,,,474.2540807247161,7.410220011323689,453.2708570957184,7.0823571421206,5.59,4.75,4.23,3.83,3.49,3.17,2.87,2.56,2.17,4.43,4.16,3.98,3.83,3.69,3.56,3.43,3.28,3.08,"Trevor Megill","17722",656730
"Evan Phillips","LAD",2.796600103378296,2.098400115966797,0,3.39609992980957,50,0,0,7.135000228881836,,50,207.2969970703125,42.93535614013672,20.48055648803711,18.86722183227539,5.330555438995361,16.096111297607422,1.2186990976333618,2.0916266441345215,55.94944381713867,10.07089988708496,2.8973000335693357,3.475960297656191,0.9594999790191651,0.2698999243011771,0.07764758546959474,0.19225233883158235,0.22703994684335402,1.180629348754883,0.2941799141970154,0.7475642891435346,0.41558441653941314,,3.4057107162475586,,,641.5700073242188,,,,,,,278.67791686058047,5.573558337211609,266.57845401763916,5.331569080352783,5.73,4.78,4.2,3.76,3.39,3.06,2.74,2.4,2.01,4.37,4.11,3.93,3.78,3.65,3.52,3.39,3.24,3.05,"Evan Phillips","17734",623465
"Gregory Soto","BAL",3.3564000129699707,2.615299940109253,0,3.267100130925413,61,0,1.0080000162124634,11.67770004272461,,61,255.97999572753906,50.50485610961914,24.27528953552246,22.143678665161133,5.624199867248535,24.70906639099121,1.4378396272659302,3.2885751724243164,71.18496704101562,10.502700055231813,3.645599959326572,2.880924997917739,0.8297999804137183,0.2780880077706687,0.09652733339870487,0.18156067437196385,0.22152967186776618,1.2330151229608255,0.2968823840858132,0.7564389764684284,0.4590000062589768,,3.408079596034816,,,748.260009765625,,,,,,,361.03752539157875,5.918647957238996,342.01321136951447,5.606773956877286,5.43,4.59,4.07,3.67,3.33,3.02,2.73,2.42,2.04,4.24,3.99,3.82,3.67,3.55,3.42,3.3,3.15,2.97,"Gregory Soto","19677",642397
"Kevin Ginkel","ARI",3.316200017929077,2.655400037765503,0,3.4220000407734856,61,0,3.4049999713897705,13.542200088500977,,61,252.90199279785156,53.428077697753906,25.22756576538086,23.19355583190918,6.439566612243652,18.950666427612305,1.306491732597351,2.3879005908966064,66.47305297851562,9.807499619780994,2.7959999647296843,3.507689464770497,0.950099991970375,0.26284115930888907,0.07493284737680918,0.1879083119320799,0.23072761822355164,1.1865367889404297,0.2961756842865106,0.7441395966896428,0.43300001076976,,3.4088397956285323,,,589.52001953125,,,,,,,373.4045337677003,6.121385799470496,361.4098391532898,5.924751461529341,5.61,4.75,4.22,3.82,3.47,3.16,2.85,2.53,2.15,4.39,4.14,3.96,3.82,3.69,3.56,3.43,3.29,3.09,"Kevin Ginkel","19876",656464
"Garrett Whitlock","BOS",3.5701000690460205,2.8910000324249268,0,3.410100069912997,66,0,2.2200000286102295,13.036100387573242,,66,270.6029968261719,59.56242370605469,27.15019989013672,25.007400512695312,7.667733192443848,15.374333381652832,1.3267664909362793,2.536903142929077,68.60993194580078,9.355899810791016,2.0965000065890225,4.462628085564827,1.0455999807877974,0.2535446124045476,0.05681508912308496,0.19672952328146265,0.235711776414737,1.1354054104198108,0.2941640828957602,0.7443165141199062,0.4239999989850142,,3.4118491295612223,,,548.5700073242188,,,,,,,385.95513610839856,5.847805092551494,377.05002450942993,5.712879159233787,5.52,4.71,4.19,3.8,3.47,3.16,2.86,2.55,2.17,4.38,4.12,3.94,3.8,3.67,3.54,3.41,3.26,3.07,"Garrett Whitlock","20191",676477
"David Robertson",,2.899899959564209,2.3863000869750977,0,3.331700007120768,54,0,0,0,,54,225.8470001220703,43.53426742553711,21.777000427246094,19.99020004272461,5.360400199890137,22.324199676513672,1.3982187509536743,2.43508243560791,65.25180053710938,10.875300089518229,3.720699946085612,2.922917796948304,0.8934000333150228,0.28892037752036015,0.09884656278120782,0.19007381473915233,0.21649391547316316,1.21960124263057,0.29257494450693666,0.7554158594576051,0.4279999969596872,,3.4157288127475316,,,462.0899963378906,,,,,,,276.7037369728088,5.1241432772742375,256.5405521392822,4.750750965542263,5.59,4.69,4.13,3.71,3.35,3.03,2.72,2.4,2.01,4.3,4.04,3.87,3.72,3.59,3.47,3.34,3.2,3.01,"David Robertson","8241",502085
"José Alvarado","PHI",3.3619000911712646,2.6098999977111816,0,3.22679994927078,61,0,4.171000003814697,12.483599662780762,,61,256.3030090332031,49.756103515625,24.072633743286133,21.870532989501953,5.459499835968018,26.890155792236328,1.8379487991333008,2.547651767730713,71.93323516845703,10.613100270755956,3.967400034920114,2.6750769212436265,0.8054999757985599,0.28065700609522826,0.10491549004308727,0.175741516052141,0.21932012134304726,1.256496054227235,0.2963529319220803,0.7619039229179605,0.4769999964577163,,3.4192740440368654,,,582.0700073242188,,,,,,,381.22472920417795,6.249585724658655,360.36894845962524,5.907687679665988,5.39,4.56,4.03,3.64,3.3,3,2.7,2.39,2.02,4.21,3.96,3.79,3.64,3.52,3.39,3.27,3.12,2.94,"Jose Alvarado","17780",621237
"Blake Treinen","LAD",3.276400089263916,2.4995999336242676,0,3.437800132622153,59,0,6.409999847412109,13.98740005493164,,59,245.32200622558594,51.9150390625,24.576778411865234,22.53668975830078,5.988500118255615,18.8976993560791,1.3340610265731812,2.592317581176758,63.600032806396484,9.701699919619802,2.882699901774778,3.365490772607583,0.9135000180389922,0.2592512338575654,0.07703222245256594,0.18221901140499944,0.23193753148315827,1.2002159053996457,0.29775356457234703,0.7406186195444103,0.4529999996423556,,3.422759214498229,,,481.4800109863281,,,,,,,378.6919612407685,6.418507817640144,367.8791127204895,6.235239198652365,5.68,4.81,4.26,3.84,3.49,3.17,2.85,2.53,2.14,4.48,4.2,4.01,3.85,3.71,3.57,3.43,3.28,3.07,"Blake Treinen","12572",595014
"Ryan Pressly","CHC",3.2223000526428223,2.7488999366760254,0,3.465399976636543,61,0,25.13800048828125,5.281799793243408,,61,254.2729949951172,55.378116607666016,25.68981170654297,23.48771095275879,6.062722206115723,19.315311431884766,1.1716899871826172,2.20149564743042,62.864566802978516,9.275100020111584,2.8498000473272604,3.2546494020906533,0.8944999976236312,0.2472325730232804,0.07596288954025841,0.17126968348302196,0.2379232840318672,1.2244824268778816,0.3010176759451512,0.7401730939126299,0.4719999917186925,,3.45560561946181,,,165.42999267578125,,,,,,,440.84132766723644,7.2269070109383025,434.18052530288696,7.117713529555524,5.69,4.83,4.3,3.89,3.54,3.22,2.91,2.59,2.2,4.47,4.21,4.03,3.89,3.76,3.63,3.5,3.35,3.16,"Ryan Pressly","7005",519151
"Liam Hendriks","BOS",3.2804999351501465,2.690999984741211,0,3.4909001334768828,61,0,20.351999282836914,6.778500080108643,,61,250.61599731445312,51.91259765625,25.424121856689453,23.660545349121094,7.590433120727539,17.23995590209961,1.3934249877929688,2.238502025604248,69.73249053955078,10.288400243540279,2.5436000511294505,4.044818382108405,1.119899968631932,0.2782443710169705,0.06879032498659005,0.20945404603038048,0.2245961335142,1.1336484189893379,0.2881531402343501,0.7471631609856559,0.36700000161345603,,3.455758848346648,,,237.3300018310547,,,,,,,432.96852273941056,7.097844635072304,416.2279734611511,6.823409401002477,5.66,4.8,4.26,3.84,3.49,3.18,2.87,2.54,2.16,4.49,4.21,4.01,3.85,3.71,3.57,3.43,3.27,3.07,"Liam Hendriks","3548",521230
"Louis Varland","MIN",2.9586000442504883,2.523099899291992,0,3.4121999400002614,56,0,1.00600004196167,9.24839973449707,,56,230.64300537109375,51.615596771240234,23.158489227294922,21.23146629333496,6.414488792419434,13.391467094421387,2.037039041519165,2.189263343811035,56.726131439208984,9.116699695587158,2.152200068746294,4.235990802145938,1.0308999844959803,0.24594776393907677,0.05806144900373261,0.18788631493534416,0.24000302604142784,1.160840426172529,0.29752906567344,0.7469387848061686,0.4540000031094076,,3.464306255749294,,,742.0700073242188,,,,,,,310.0349069595338,5.536337624277389,305.3453164100647,5.4525949358940125,5.65,4.77,4.23,3.81,3.46,3.14,2.83,2.51,2.12,4.31,4.09,3.93,3.81,3.7,3.59,3.47,3.34,3.17,"Louis Varland","27691",686973
"Pete Fairbanks","TBR",3.1712000370025635,2.7021000385284424,0,3.4498000144958496,60,0,22.367000579833984,6.642199993133545,,60,250.31300354003906,50.603275299072266,25.013999938964844,22.998666763305664,6.25,22.22599983215332,1.3579480648040771,2.3269095420837402,67.42400360107422,10.113600540161134,3.333899974822998,3.0335644789997276,0.9375,0.2693587734058305,0.08879282944882301,0.18056594395700748,0.2241462357909382,1.213821252187093,0.29163268734424813,0.7461893895388424,0.42900000838184005,,3.500825126965841,,,150.02000427246094,,,,,,,435.14956617355347,7.2524927695592245,418.34308195114136,6.97238469918569,5.67,4.8,4.26,3.84,3.49,3.17,2.87,2.54,2.15,4.47,4.2,4.01,3.85,3.71,3.58,3.44,3.29,3.08,"Pete Fairbanks","17998",664126
"Raisel Iglesias","ATL",3.7476000785827637,2.9094998836517334,0,3.4679001078886142,68,0,32.018001556396484,1.4498000144958496,,68,280.760009765625,59.664310455322266,28.338623046875,26.20191192626953,7.983955383300781,19.336177825927734,1.6567647457122803,2.543124198913574,73.10982513427734,9.67630038541906,2.559200006372788,3.780986386887947,1.056699977201574,0.2603997100417133,0.06887084040946337,0.19152886963224994,0.23047028485051857,1.1617718864889706,0.29068703688848013,0.7469722959287061,0.39799998777166434,,3.507798539890963,,,52.5,,,,,,,496.3410936355591,7.299133729934693,482.6795320510864,7.098228412515977,5.56,4.75,4.24,3.85,3.52,3.22,2.92,2.61,2.23,4.43,4.17,3.99,3.85,3.72,3.59,3.46,3.31,3.12,"Raisel Iglesias","17130",628452
"Keegan Akin","BAL",3.8422000408172607,3.0106000900268555,0,3.32869998386928,70,0,2.0160000324249268,16.317100524902344,,70,288.77899169921875,59.849449157714844,28.01477813720703,25.889888763427734,8.36733341217041,21.283111572265625,1.8903473615646362,2.308210611343384,77.623779296875,9.9802001953125,2.7364000592912947,3.6472006940013335,1.0758000101361955,0.26879995265626866,0.07370034588400151,0.19509960677226715,0.22568714928199904,1.1590365818568638,0.28729411247068415,0.7651842125186994,0.380999993910307,,3.5136475256511144,,,687.9000244140625,,,,,,,419.2952255249023,5.98993179321289,401.04665994644165,5.729237999234881,5.35,4.57,4.08,3.7,3.38,3.08,2.8,2.5,2.13,4.25,4,3.83,3.69,3.57,3.45,3.32,3.18,2.99,"Keegan Akin","19362",669211
