Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Pablo López","MIN",12.281999588012695,10.352299690246582,18.961200714111328,3.533599737851885,32,32,0,0,,193.10670471191406,795.3319702148438,175.51385498046875,82.42652130126953,75.81797790527344,23.3938045501709,46.83481216430664,0.861344575881958,8.581632614135742,200.4705047607422,9.343199893231693,2.182799971174454,4.280373839387854,1.0903000041642168,0.2520589040405215,0.05888712376500483,0.19317178027551668,0.23720796354009585,1.1514290375183291,0.29477704087670786,0.737996352015809,0.4359999844981699,,3.5260104536728183,,,70.76000213623047,,,,,,,919.6014711380006,4.762141596843604,896.1057395935059,4.640469324616977,4.99,4.52,4.21,3.97,3.75,3.54,3.33,3.11,2.82,4.37,4.17,4.04,3.92,3.82,3.72,3.62,3.5,3.34,"Pablo Lopez","17085",641154
"Logan Webb","SFG",11.968000411987305,11.16189956665039,20.00160026550293,3.6077001804035067,32,32,0,0,,201.1092987060547,841.1099853515625,201.55519104003906,89.0981216430664,80.61578369140625,18.184749603271484,52.47611999511719,0.8469977974891663,6.447949409484863,170.25466918945312,7.619200268530131,2.348400014294495,3.2444218285440125,0.8137999957359309,0.20241665436689713,0.06238912973216399,0.14002752463473314,0.25768194866565,1.263150499104735,0.30883624967160683,0.721578811063247,0.5469999955009692,,3.527798798071358,,,100.69000244140625,,,,,,,904.2300237655639,4.496211908566218,932.8818788528442,4.638680980218437,5.13,4.67,4.36,4.11,3.9,3.69,3.48,3.25,2.96,4.51,4.32,4.18,4.07,3.97,3.87,3.76,3.65,3.49,"Logan Webb","17995",657277
"Justin Steele","CHC",11.062600135803223,9.203800201416016,16.264699935913086,3.5393999830206755,29.15999984741211,29.15999984741211,0,0,,169.84840393066406,704.4730224609375,158.79525756835938,72.91969299316406,66.79571533203125,18.945646286010742,43.9209098815918,0.5600560307502747,6.606547832489014,167.81776428222656,8.8923995962694,2.3272999909713117,3.820908190077424,1.0039000227738557,0.23821744613581983,0.06234576553146459,0.17587168060435523,0.24282641572747612,1.1935123484157346,0.2993470748646778,0.7366752234459079,0.4550000084473469,,3.53292564916967,,,118.0999984741211,,,,,,,795.0322255134582,4.6808342446244495,787.0017733573914,4.633554129120125,5.09,4.59,4.26,3.99,3.76,3.54,3.32,3.07,2.77,4.44,4.22,4.07,3.95,3.84,3.73,3.62,3.49,3.32,"Justin Steele","17312",657006
"Logan Gilbert","SEA",11.704700469970703,11.297800064086914,19.485300064086914,3.645000058734364,32,32,0,0,,198.74180603027344,816.18798828125,184.45033264160156,87.00474548339844,80.49043273925781,25.562612533569336,43.31025314331055,1.1271556615829468,6.166300296783447,201.27685546875,9.114799424449297,1.961299869793976,4.647325768398056,1.157599990648568,0.24660600052765302,0.053064065834287036,0.193541934693366,0.24057334253768525,1.1460124587487062,0.2943062982847257,0.7332067161421467,0.40800000059824604,,3.5599043620800472,,,26.260000228881836,,,,,,,930.8224162101744,4.683576318454037,915.5191178321838,4.606575416209748,5.09,4.62,4.31,4.07,3.85,3.64,3.43,3.2,2.91,4.47,4.27,4.14,4.02,3.92,3.82,3.71,3.59,3.44,"Logan Gilbert","22250",669302
"Yusei Kikuchi","LAA",11.345199584960938,9.875100135803223,16.54840087890625,3.570000101373138,30.780000686645508,30.780000686645508,0,0,,176.10960388183594,727.125,155.4229736328125,75.68994903564453,69.8568115234375,22.753360748291016,50.51214599609375,0.2523123621940613,6.015505313873291,195.66363525390625,9.999299745553424,2.5813999006543247,3.87359577375781,1.162799996256992,0.269092157818678,0.0694683114954014,0.19962384632327662,0.23176795126974611,1.1693576902659,0.29339977311245635,0.7481896852470716,0.42199999609677175,,3.5869530035862227,,,165.10000610351562,,,,,,,840.9893166542054,4.775374528799026,806.4986462593079,4.579526774703572,5.07,4.58,4.25,3.99,3.77,3.55,3.33,3.1,2.8,4.41,4.21,4.07,3.95,3.85,3.74,3.64,3.51,3.35,"Yusei Kikuchi","20633",579328
"Corbin Burnes","ARI",12.27970027923584,9.7121000289917,18.488500595092773,3.6567999805174733,30.780000686645508,30.780000686645508,0,0,,189.84860229492188,789.719970703125,174.19642639160156,83.98480224609375,77.1375961303711,21.366405487060547,55.08562469482422,0.24876180291175842,7.123274326324463,191.54669189453125,9.08049996793099,2.6113999063488444,3.4772536928773135,1.012900000626913,0.24255014308931327,0.06975336415233223,0.17279677893698103,0.23944161562911537,1.2077099768701256,0.29698916151451865,0.7287852577699246,0.4530000131967699,,3.594697756317781,,,36.5,,,,,,,885.6288475990295,4.664921610659225,867.9464268684387,4.571782021972014,5.15,4.68,4.36,4.11,3.89,3.68,3.46,3.23,2.93,4.51,4.31,4.18,4.06,3.96,3.86,3.76,3.64,3.48,"Corbin Burnes","19361",669203
"Dylan Cease","SDP",12.248600006103516,10.141500473022461,18.07309913635254,3.5958999700061804,32,32,0,0,,188.9936065673828,790.7680053710938,158.98391723632812,81.59693908691406,75.51134490966797,21.89175796508789,72.01705932617188,1.016136884689331,6.466109752655029,217.60302734375,10.362399457123976,3.4294997894781036,3.02154835784402,1.0424999303642817,0.27517935205488325,0.09107229786361364,0.1841070541912696,0.22320272612274644,1.222268735742339,0.28996413732920373,0.7457058234024153,0.3850000031838671,,3.6153643074332518,,,46.90999984741211,,,,,,,915.682428264618,4.845044469470692,860.1317267417908,4.551115470856543,5.05,4.57,4.26,4.01,3.79,3.58,3.37,3.14,2.85,4.41,4.22,4.08,3.97,3.87,3.77,3.66,3.54,3.39,"Dylan Cease","18525",656302
"Nick Lodolo","CIN",9.154500007629395,7.548099994659424,12.96030044555664,3.568699835636499,24.299999237060547,24.299999237060547,0,0,,138.3715057373047,579.68798828125,122.03011322021484,59.671939849853516,54.867374420166016,15.782038688659668,41.700557708740234,0.44578006863594055,12.149101257324219,150.13922119140625,9.765399194889017,2.7122998870242156,3.6004127868039952,1.026499982356149,0.2590000555929451,0.07193621146503415,0.18706384412791094,0.23206774100917707,1.1832686943495014,0.2952015437842632,0.7346922089055906,0.44200001034470954,,3.646615028057806,,,243.57000732421875,,,,,,,651.2812376976012,4.706758333135758,625.4204912185669,4.519864750231989,5.25,4.68,4.3,4.01,3.75,3.51,3.27,3.01,2.68,4.53,4.28,4.11,3.98,3.85,3.73,3.6,3.46,3.28,"Nick Lodolo","26378",666157
"Hunter Brown","HOU",10.94629955291748,9.187899589538574,15.49489974975586,3.6619999398875898,29.15999984741211,29.15999984741211,0,0,,167.53280639648438,703.3280029296875,152.43931579589844,74.5614013671875,68.167236328125,17.845966339111328,58.152496337890625,0.3122776448726654,6.4938273429870605,172.24978637695312,9.253400039892782,3.12399987977518,2.962035978234003,0.9586999734958919,0.2449067656334638,0.08268190104141808,0.16222486459204571,0.23867807821760453,1.257018351590201,0.30003917086097487,0.7328930168520756,0.48699998782903453,,3.6525753821827114,,,95.58999633789062,,,,,,,774.4557620048524,4.622711089623961,756.2270712852478,4.513904396107084,5.26,4.74,4.41,4.14,3.9,3.67,3.45,3.2,2.89,4.58,4.37,4.22,4.09,3.98,3.87,3.76,3.63,3.46,"Hunter Brown","25880",686613
"Grayson Rodriguez","BAL",9.225899696350098,7.442699909210205,12.770600318908691,3.608999752968856,24.299999237060547,24.299999237060547,0,0,,137.86770629882812,574.68798828125,122.0694808959961,60.05363845825195,55.28494644165039,16.37868309020996,45.223670959472656,0.28791868686676025,4.9434661865234375,147.5444793701172,9.631699474660381,2.9521999717109497,3.2625498160540674,1.069199972707043,0.25673840828200767,0.07869256341119205,0.17804584487081562,0.23272569742803043,1.2134324733949007,0.29309893303577095,0.7428462744494962,0.4279999981413998,,3.6621385130653388,,,133.63999938964844,,,,,,,645.9701215744019,4.685434601880314,621.0031986236572,4.504341265224457,5.28,4.71,4.34,4.05,3.79,3.55,3.31,3.05,2.72,4.54,4.3,4.14,4.01,3.89,3.78,3.66,3.52,3.34,"Grayson Rodriguez","24492",680570
"Drew Rasmussen","TBR",6.784299850463867,6.197700023651123,8.952799797058105,3.710500107839807,19.440000534057617,19.440000534057617,0,0,,103.8572998046875,433.1000061035156,100.06343078613281,46.71501541137695,42.818058013916016,11.66663646697998,27.392940521240234,0.22781060636043549,3.4682648181915283,96.07376861572266,8.325499692054175,2.3738000617654698,3.5072455452976263,1.0109999817083706,0.22182813960238085,0.06324853413807854,0.1585796054643023,0.24876623189024666,1.2272259296849197,0.30016052927768616,0.7265939327071486,0.46600000214912524,,3.6681522939008557,,,241.77999877929688,,,,,,,464.44339118003853,4.471937861406602,467.1841461658478,4.498327484388939,5.63,4.95,4.52,4.18,3.88,3.61,3.33,3.04,2.68,4.75,4.48,4.3,4.15,4.01,3.88,3.75,3.6,3.39,"Drew Rasmussen","25385",656876
"Sandy Alcantara","MIA",10.357600212097168,11.082200050354004,18.70789909362793,3.7398997587908025,29.15999984741211,29.15999984741211,0,0,,188.82980346679688,788.10400390625,183.79373168945312,85.67417907714844,78.46717071533203,21.14474105834961,47.559932708740234,0.7802229523658752,7.561069965362549,171.18679809570312,8.159099647277003,2.2667999781820827,3.599391091321784,1.0077999660610175,0.21721346071992154,0.060347279639500206,0.15686618108042133,0.250747604488092,1.225196765291734,0.3008388990680463,0.7220755579169141,0.47699999436583534,,3.684782735728695,,,152,,,,,,,836.4071164131163,4.429423221637717,846.2779717445374,4.4816970425611,5.31,4.81,4.48,4.21,3.98,3.76,3.54,3.3,2.99,4.7,4.47,4.31,4.18,4.06,3.94,3.82,3.68,3.5,"Sandy Alcantara","18684",645261
"Joe Ryan","MIN",10.180399894714355,8.93239974975586,14.82979965209961,3.676999889936404,27.540000915527344,27.540000915527344,0,0,,159.70880126953125,653.2059936523438,139.66197204589844,69.72708892822266,65.24991607666016,23.48251724243164,36.11370849609375,0.2658548355102539,6.675112247467041,175.42947387695312,9.885900165439343,2.035099968700665,4.857697566449829,1.3232999903694354,0.2685668465717142,0.05528686026618821,0.213279986305526,0.228797580153874,1.1006010886359718,0.2823280482113725,0.7421166938054451,0.3330000039478135,,3.6847996076940874,,,92.91000366210938,,,,,,,752.38152551651,4.710958441462218,715.7637677192688,4.481680170595708,5.2,4.68,4.33,4.06,3.82,3.59,3.36,3.11,2.8,4.51,4.3,4.14,4.02,3.9,3.79,3.68,3.55,3.38,"Joe Ryan","21390",657746
"Nathan Eovaldi","TEX",11.130900382995605,9.497699737548828,16.76740074157715,3.6927000321540175,29.15999984741211,29.15999984741211,0,0,,175.96429443359375,732.573974609375,166.51406860351562,78.68341064453125,72.19815063476562,20.667984008789062,46.681373596191406,0.5179297924041748,6.792426109313965,168.56011962890625,8.621300597051889,2.3876000737426546,3.6108646049493833,1.0571000024627133,0.23009296736044482,0.06372240239776873,0.1663705649626761,0.2451980941207777,1.211583536796232,0.29772279978680477,0.7300110626475906,0.4609999964590688,,3.689227602040341,,,202.02000427246094,,,,,,,791.6818372726442,4.49910500207423,787.8365201950073,4.477252176249454,5.25,4.75,4.42,4.15,3.92,3.7,3.48,3.24,2.93,4.58,4.37,4.23,4.11,4,3.9,3.79,3.66,3.5,"Nathan Eovaldi","9132",543135
"George Kirby","SEA",9.428400039672852,9.67870044708252,14.36139965057373,3.790100124904114,27.540000915527344,27.540000915527344,0,0,,158.93539428710938,654.593994140625,155.44644165039062,72.35269165039062,66.93122863769531,20.748132705688477,27.42871856689453,0.3875196576118469,6.382946014404297,142.69749450683594,8.080499981278784,1.5532000798771888,5.202484912257864,1.174899997503838,0.21799389512299824,0.04190187935180181,0.17609201577119643,0.2504041018060826,1.1506257686499315,0.2945276603725529,0.718481879991548,0.4140000041492351,,3.7061061484187987,,,60.84000015258789,,,,,,,700.7191324234009,4.408829987595994,708.9112415313721,4.460373629870997,5.38,4.85,4.51,4.23,3.99,3.76,3.53,3.27,2.95,4.66,4.45,4.3,4.18,4.07,3.97,3.86,3.73,3.56,"George Kirby","25436",669923
"Shane Bieber","CLE",5.265100002288818,4.926700115203857,7.937600135803223,3.735799889420806,14.579999923706055,14.579999923706055,0,0,,85.66400146484375,357.52899169921875,82.07435607910156,38.72203063964844,35.55817413330078,10.082653045654297,23.09120750427246,0.1390787810087204,2.900275230407715,81.38936614990234,8.550899827505008,2.4259999998218764,3.5246907782905352,1.059300007694944,0.22764410170790686,0.0645855526135866,0.16305854909432027,0.2475567736979054,1.2276517765345536,0.29988359885765253,0.7297489610400281,0.458999992317876,,3.7066157129476087,,,436.1700134277344,,,,,,,381.307936668396,4.451203891343829,382.04980182647705,4.459864065342186,5.76,5.03,4.56,4.19,3.88,3.59,3.3,2.99,2.61,4.72,4.47,4.3,4.16,4.04,3.92,3.79,3.64,3.45,"Shane Bieber","19427",669456
"Brandon Woodruff","MIL",9.633700370788574,8.73270034790039,14.8371000289917,3.7314002405133757,25.920000076293945,25.920000076293945,0,0,,156.67779541015625,649.3070068359375,143.0618133544922,70.04890441894531,64.9586181640625,20.63272476196289,40.619590759277344,0.2642679512500763,6.400218963623047,161.3224334716797,9.266800681259785,2.333300107245436,3.971542560035131,1.1851999983248986,0.24845324595802729,0.06255837428463301,0.18589487167339427,0.2375308889849146,1.1723512169221066,0.29126756294601125,0.7340809909426699,0.3949999840199221,,3.7194616727825687,,,248,,,,,,,715.2578945159912,4.565151639028145,696.7489929199219,4.447018105507227,5.36,4.8,4.44,4.15,3.9,3.67,3.43,3.17,2.84,4.69,4.44,4.26,4.12,3.99,3.87,3.74,3.59,3.4,"Brandon Woodruff","16162",605540
"Alex Cobb","DET",6.03439998626709,6.133699893951416,8.807900428771973,3.761599994173448,17.81999969482422,17.81999969482422,0,0,,99.51580047607422,419.89801025390625,100.03229522705078,45.77947998046875,41.59318161010742,9.84211254119873,28.87395668029785,0.17383776605129242,3.629598379135132,84.53756713867188,7.645400033042683,2.6113000034115994,2.92781374145221,0.8900999886152241,0.2013288109832986,0.06876421410722615,0.13256459687607247,0.2582181904922574,1.2953345226654789,0.3078008012649087,0.7220422611027675,0.5360000039246419,,3.733053062801478,,,608.030029296875,,,,,,,426.8394407749176,4.289162512213718,441.1960084438324,4.4334267154883165,5.74,5.06,4.62,4.27,3.97,3.69,3.42,3.12,2.75,4.79,4.54,4.38,4.24,4.11,3.99,3.86,3.72,3.53,"Alex Cobb","6562",502171
"Ranger Suárez","PHI",10.264399528503418,8.566100120544434,14.227700233459473,3.6264000031882833,27.540000915527344,27.540000915527344,0,0,,155.06300354003906,653.7230224609375,149.54566955566406,68.74459838867188,62.48005294799805,15.535589218139648,50.01126480102539,0.6772570013999939,5.202981472015381,138.61253356933594,8.045199523056453,2.902700018273586,2.771626235025632,0.901699952736654,0.21203556981598973,0.07650222354531465,0.1355333462706751,0.24986378730846792,1.286940983992752,0.30157953750411287,0.735698006517847,0.5029999960319674,,3.7493417727882354,,,264.5,,,,,,,679.1420662879946,4.379781448723404,684.9346861839294,4.41713800550156,5.28,4.75,4.4,4.12,3.88,3.65,3.42,3.17,2.85,4.56,4.34,4.2,4.08,3.97,3.86,3.75,3.62,3.45,"Ranger Suarez","17277",624133
"Kumar Rocker","TEX",8.171199798583984,7.274400234222412,11.134900093078613,3.7756999212498816,22.68000030517578,22.68000030517578,0,0,,126.410400390625,529.3569946289062,117.70252990722656,57.59819793701172,53.0319709777832,15.082165718078613,38.23212432861328,0.35149306058883667,4.964839458465576,125.44546508789062,8.931299816330196,2.722000071942168,3.2811534093596273,1.0738000278715547,0.23697706153071865,0.07222370671689159,0.16475335481382708,0.2421065543035585,1.2335587400560473,0.29690608918174755,0.7293927595397158,0.4449999913524582,,3.7579510123768154,,,299.1199951171875,,,,,,,565.1997856140138,4.471149398051671,557.2838864326477,4.40852876591298,5.64,4.99,4.57,4.23,3.94,3.68,3.41,3.12,2.76,4.93,4.61,4.39,4.21,4.05,3.9,3.74,3.56,3.33,"Kumar Rocker","31843",677958
"Spencer Schwellenbach","ATL",11.48840045928955,8.879899978637695,15.921799659729004,3.7520001615216403,29.15999984741211,29.15999984741211,0,0,,171.93359375,714.60302734375,162.3649444580078,77.79804229736328,71.67720794677734,21.512714385986328,42.61469650268555,0.6467157006263733,7.576220989227295,163.01979064941406,8.53339992403158,2.2307000055023853,3.8254359183137834,1.1261000555563445,0.22812636444513076,0.05963408336106353,0.16849228108406722,0.24437384877619847,1.19220238750284,0.2935157665762857,0.7273262025991223,0.4370000023915157,,3.772518749046391,,,83.27999877929688,,,,,,,761.0201800346374,4.426244827646647,755.4695105552673,4.393961029243404,5.37,4.84,4.49,4.2,3.96,3.73,3.49,3.24,2.92,4.76,4.5,4.32,4.17,4.04,3.91,3.78,3.63,3.43,"Spencer Schwellenbach","31846",680885
"Aaron Nola","PHI",11.729599952697754,10.161399841308594,17.56100082397461,3.8259998142936036,30.780000686645508,30.780000686645508,0,0,,187.6676025390625,780.322998046875,178.57691955566406,86.34794616699219,79.77957916259766,24.644926071166992,47.71969985961914,0.7764213681221008,5.935136795043945,182.31907653808594,8.743500032197781,2.2884999484510264,3.820624963577486,1.1818999744206513,0.2336456531390528,0.061153778600733434,0.17249187453831938,0.2457475489410894,1.2058374293356264,0.2961915753088726,0.7296832822304629,0.42999998748515034,,3.7883793189347785,,,88.91000366210938,,,,,,,824.9813203811646,4.395970903978736,821.6276168823242,4.378100459355017,5.33,4.85,4.53,4.27,4.05,3.83,3.61,3.38,3.07,4.67,4.47,4.34,4.22,4.12,4.02,3.92,3.8,3.64,"Aaron Nola","16149",605400
"Tanner Houck","BOS",10.87090015411377,9.515600204467773,15.792099952697754,3.7797997706260573,29.15999984741211,29.15999984741211,0,0,,171.6842041015625,727.1669921875,167.61199951171875,79.07583618164062,72.10354614257812,17.311491012573242,52.24159622192383,0.7547993659973145,10.394852638244629,152.96681213378906,8.018800077785212,2.73860002705418,2.928065434371139,0.9075000226636529,0.21035995002142036,0.07184263970063885,0.13851731032078152,0.25222617860795177,1.280569734904585,0.3040967673593413,0.7196582798946662,0.5120000127582025,,3.7898633099108348,,,221.92999267578125,,,,,,,739.7648498535157,4.308869611649865,751.3959150314331,4.376616468378961,5.41,4.89,4.55,4.28,4.04,3.81,3.58,3.33,3.01,4.74,4.52,4.37,4.24,4.12,4.01,3.89,3.76,3.58,"Tanner Houck","19879",656557
"MacKenzie Gore","WSN",10.624500274658203,10.531599998474121,15.615699768066406,3.762700089713832,30.780000686645508,30.780000686645508,0,0,,174.38600158691406,734.8759765625,153.21429443359375,78.83409881591797,72.90691375732422,21.344846725463867,64.82896423339844,0.31893616914749146,7.511902332305908,191.2859344482422,9.872199570882108,3.3457999655424686,2.9506245658895773,1.1016000067725062,0.2602968943725889,0.08821755820165234,0.17207933617093657,0.23125460390217625,1.2503484034429182,0.29310553213188417,0.7398427387303607,0.408999985527659,,3.8083531925149106,,,206.42999267578125,,,,,,,795.1069006919861,4.5594651718400945,759.9962697029114,4.358126585774884,5.32,4.81,4.47,4.2,3.96,3.74,3.51,3.27,2.95,4.66,4.44,4.29,4.16,4.04,3.93,3.82,3.68,3.51,"MacKenzie Gore","22201",669022
"Freddy Peralta","MIL",11.132599830627441,10.209799766540527,16.24250030517578,3.7491000748029863,30.780000686645508,30.780000686645508,0,0,,177.95770263671875,745.2169799804688,152.8887176513672,79.84566497802734,74.1312484741211,22.808244705200195,62.668792724609375,0.4411684572696686,8.286812782287598,197.52513122558594,9.989599521068822,3.1693999538354793,3.1518898424226367,1.1534999570423017,0.2650572068698204,0.08409469242938057,0.18096251444043987,0.22674992731229004,1.2112850816916518,0.28656631307995,0.739066740027297,0.3809999975224485,,3.808900609438088,,,100.02999877929688,,,,,,,821.0183696746826,4.613559050886952,775.4647779464722,4.357579168851707,5.26,4.76,4.43,4.17,3.94,3.72,3.5,3.25,2.95,4.6,4.39,4.25,4.13,4.02,3.91,3.8,3.67,3.5,"Freddy Peralta","18679",642547
"Shota Imanaga","CHC",11.168100357055664,9.684900283813477,17.263200759887695,3.7299998633283353,29.15999984741211,29.15999984741211,0,0,,179.74940490722656,741.8469848632812,167.7093505859375,80.0743637084961,74.49613952636719,25.99775505065918,40.247886657714844,0.4050484597682953,5.829433917999268,178.5231170654297,8.938600127316871,2.0151998840073526,4.435589838136503,1.301699972674156,0.24064681896406254,0.05425362302326042,0.18639319594080211,0.24104148138976908,1.1569286549292588,0.2884721505550524,0.7454102946519582,0.36699999187538446,,3.8293834653220395,,,76.97000122070312,,,,,,,793.143170070648,4.412493996739573,779.5904812812805,4.3370963129677556,5.23,4.73,4.4,4.14,3.91,3.69,3.47,3.22,2.92,4.59,4.37,4.22,4.1,3.98,3.87,3.76,3.63,3.46,"Shota Imanaga","33829",684007
"Michael King","SDP",11.365900039672852,10.05720043182373,16.517099380493164,3.7429998375687434,30.780000686645508,30.780000686645508,0,0,,179.51930236816406,756.8270263671875,161.0073699951172,81.02304077148438,74.66007995605469,21.20920753479004,64.79450225830078,0.852944016456604,7.581892967224121,186.18743896484375,9.334299591065925,3.2484001031196237,2.8735067401646934,1.0632999643773209,0.24601055786624584,0.08561335681855609,0.16039720104768976,0.23523591427851728,1.2578138911788779,0.293044743280425,0.7382570151729823,0.42700000447585934,,3.8375719901572727,,,63.84000015258789,,,,,,,804.1961151123046,4.479719475864679,777.1225061416626,4.328907788132523,5.3,4.79,4.46,4.19,3.96,3.74,3.51,3.27,2.96,4.66,4.44,4.28,4.15,4.04,3.92,3.81,3.67,3.5,"Michael King","19853",650633
"Reynaldo López","ATL",11.81879997253418,9.540499687194824,15.954899787902832,3.877399780340941,30.780000686645508,30.780000686645508,0,0,,178.86050415039062,751.5150146484375,161.53062438964844,83.06480407714844,77.05707550048828,22.49270248413086,61.041114807128906,0.40656960010528564,5.776144504547119,185.71881103515625,9.345100011073383,3.0714999707382873,3.0425199739875395,1.1318000210206587,0.24712588227134283,0.0812240788504861,0.16590180342085672,0.235915224097969,1.2443872964242186,0.29179839773585375,0.7300895293576979,0.3959999990254062,,3.845328855313106,,,165.91000366210938,,,,,,,797.9137108802794,4.461095056566387,772.8832325935364,4.321150922976689,5.46,4.94,4.59,4.31,4.07,3.84,3.61,3.36,3.04,4.84,4.59,4.42,4.28,4.15,4.03,3.9,3.75,3.56,"Reynaldo Lopez","16400",625643
"Carlos Rodón","NYY",11.478799819946289,9.889399528503418,15.920900344848633,3.879900216018462,30.780000686645508,30.780000686645508,0,0,,178.7032928466797,746.4630126953125,155.6524658203125,82.28889465332031,77.03899383544922,25.066116333007812,57.258522033691406,0.42548391222953796,7.845325946807861,199.08937072753906,10.026700168782835,2.8837000711864467,3.4770260156277377,1.2624000565597966,0.2667102955425366,0.07670644232852687,0.19000385321400975,0.2284440774865951,1.1914217385835921,0.2856196392760712,0.7345813191723559,0.3340000040882907,,3.8547285109029303,,,135.69000244140625,,,,,,,812.2619225502015,4.54531032758915,770.5241494178772,4.311751267386865,5.38,4.88,4.54,4.28,4.04,3.82,3.6,3.35,3.04,4.72,4.51,4.36,4.23,4.12,4.01,3.9,3.77,3.6,"Carlos Rodon","16137",607074
"Zach Eflin","BAL",11.01729965209961,9.610600471496582,16.246599197387695,3.84930003389284,29.15999984741211,29.15999984741211,0,0,,175.85079956054688,729.0659790039062,177.33071899414062,81.58304595947266,75.21138763427734,23.42332649230957,32.05955505371094,0.8836280107498169,5.936784267425537,147.8416748046875,7.566499990715479,1.640800020269758,4.611469952000305,1.1987999995314353,0.20278229825876345,0.04397346190465865,0.1588088363541048,0.2566032550287449,1.1907268808053202,0.2960869933361556,0.7237200042078017,0.43700000594390115,,3.8648497206554806,,,193.86000061035156,,,,,,,733.823463153839,4.172989062248634,756.4450850486755,4.3016300576343145,5.42,4.92,4.58,4.31,4.07,3.85,3.62,3.37,3.06,4.76,4.54,4.39,4.26,4.15,4.04,3.93,3.8,3.63,"Zach Eflin","13774",621107
"Hunter Greene","CIN",10.775899887084961,9.638299942016602,15.594099998474121,3.860599847980123,29.15999984741211,29.15999984741211,0,0,,172.0605010986328,725.0759887695312,144.86293029785156,78.94518280029297,73.80630493164062,22.866840362548828,62.966495513916016,0.3132328391075134,11.595415115356445,199.81002807617188,10.45149956674069,3.293599960518464,3.173275349777288,1.1960999877883929,0.27557115553537165,0.0868412366278622,0.18872991890750945,0.22268992350172834,1.2078857406827521,0.2851460489385857,0.7330638478927868,0.3409999974536277,,3.8716654523629743,,,94.33999633789062,,,,,,,791.2762771606444,4.59882583224054,738.9679050445557,4.29481432592682,5.4,4.88,4.54,4.26,4.02,3.79,3.57,3.32,3,4.74,4.51,4.35,4.22,4.1,3.99,3.87,3.73,3.55,"Hunter Greene","22182",668881
"Nick Pivetta","SDP",9.674300193786621,9.04699993133545,12.925000190734863,3.929900024191322,27.540000915527344,27.540000915527344,0,0,,152.70570373535156,637.3359985351562,135.10885620117188,71.24739074707031,66.67979431152344,22.396835327148438,48.53156661987305,0.6296879649162292,4.984604835510254,171.97885131835938,10.135899472017655,2.86029983749547,3.543649284297702,1.3199999280555483,0.26984016549140966,0.07614753714118971,0.19369262835021994,0.23142217844326593,1.2025773650164708,0.28941768323523737,0.7380447207447282,0.3499999868321673,,3.872083225618113,,,179.86000061035156,,,,,,,686.6672952651977,4.496670906642981,655.778847694397,4.2943965526716825,5.52,4.98,4.62,4.34,4.08,3.85,3.61,3.35,3.02,4.78,4.56,4.41,4.29,4.18,4.07,3.95,3.82,3.65,"Nick Pivetta","15454",601713
"Brayan Bello","BOS",9.917699813842773,8.959099769592285,13.627599716186523,3.8492997261813646,27.540000915527344,27.540000915527344,0,0,,155.52540588378906,660.9660034179688,149.867431640625,72.82217407226562,66.5182113647461,16.428667068481445,54.22306823730469,0.4203743636608124,6.9573283195495605,143.3270263671875,8.294099796585984,3.137799971410387,2.6432850634701004,0.9507000015599686,0.21684477813687666,0.08203609256286691,0.13480868557400977,0.2498683361625383,1.3122646986076938,0.3032493030607387,0.7248774670800076,0.5059999905810799,,3.8767162068575094,,,359.54998779296875,,,,,,,662.2729393959046,4.25829423580328,667.1672205924988,4.289763571432285,5.53,4.99,4.64,4.35,4.1,3.86,3.63,3.37,3.04,4.8,4.58,4.43,4.3,4.19,4.08,3.96,3.83,3.66,"Brayan Bello","23920",678394
"Clayton Kershaw","LAD",4.956500053405762,3.8050999641418457,6.2754998207092285,3.743500076704714,12.960000038146973,12.960000038146973,0,0,,71.41549682617188,299.4360046386719,68.50496673583984,32.36312484741211,29.704879760742188,8.616677284240723,20.422452926635742,0.18804581463336945,2.5152623653411865,65.04523468017578,8.197200021537146,2.5737001702460063,3.1849863928608353,1.0859001057841338,0.2172258301357767,0.06820306379414669,0.14902276634163003,0.24775909788701447,1.2452118043640923,0.29525418578507645,0.7359003203617642,0.4500000006369804,,3.8769625651590163,,,541.9000244140625,,,,,,,305.6539558887481,4.279938801416194,306.33800292015076,4.289517213130779,5.91,5.1,4.59,4.2,3.86,3.55,3.24,2.92,2.52,4.73,4.49,4.32,4.18,4.05,3.92,3.8,3.65,3.46,"Clayton Kershaw","2036",477132
